,scientific_name,red_list_category,year_published,assessment_date,population_trend,systems,region,habitat,phylum_name,class_name
139,Boophis baetkei,Critically Endangered,2015,2014-11-23 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Afrotropical,Global,Vertebrates,Amphibians
140,Pelochelys cantorii,Critically Endangered,2021,2018-07-01 00:00:00 UTC,Decreasing,Terrestrial & Freshwater & Marine,Indomalayan,Global,Vertebrates,Reptiles
141,Pelochelys bibroni,Vulnerable,2020,2018-03-29 00:00:00 UTC,Unknown,Terrestrial & Freshwater & Marine,Australasian,Global,Vertebrates,Reptiles
142,Leptobotia elongata,Vulnerable,2013,2010-11-26 00:00:00 UTC,Decreasing,Freshwater,Indomalayan|Palearctic,Global,Vertebrates,Ray-finned fishes
143,Luciocyprinus langsoni,Vulnerable,2012,2012-02-13 00:00:00 UTC,Decreasing,Freshwater,Indomalayan,Global,Vertebrates,Ray-finned fishes
144,Verasper variegatus,Vulnerable,2021,2021-03-15 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
145,Samoana burchi,Critically Endangered,2012,2011-09-12 00:00:00 UTC,Unknown,Terrestrial,Oceanian,Global,Mollusks,Snails & slugs
146,Tlaloc hildebrandi,Endangered,2019,2018-10-04 00:00:00 UTC,Unknown,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
147,Vieja hartwegi,Endangered,2019,2017-10-23 00:00:00 UTC,Decreasing,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
148,Allotoca diazi,Critically Endangered,2019,2018-04-17 00:00:00 UTC,Decreasing,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
149,Chirostoma promelas,Endangered,2019,2018-10-01 00:00:00 UTC,Decreasing,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
150,Tampichthys catostomops,Near Threatened,2019,2018-12-05 00:00:00 UTC,Unknown,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
151,Chirostoma attenuatum,Endangered,2019,2018-04-09 00:00:00 UTC,Decreasing,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
152,Zoogoneticus tequila,Endangered,2019,2018-04-13 00:00:00 UTC,Increasing,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
153,Herichthys steindachneri,Endangered,2019,2018-10-19 00:00:00 UTC,Unknown,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
154,Schistura personata,Near Threatened,2012,2011-10-10 00:00:00 UTC,Decreasing,Freshwater,Indomalayan,Global,Vertebrates,Ray-finned fishes
155,Mastacembelus oatesii,Endangered,2012,2011-02-25 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Vertebrates,Ray-finned fishes
156,Schistura spiesi,Vulnerable,2012,2011-10-10 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Vertebrates,Ray-finned fishes
157,Palinurus elephas,Vulnerable,2014,2013-09-26 00:00:00 UTC,Decreasing,Marine,Palearctic,Global,Invertebrates,Crustaceans
158,Dentex angolensis,Near Threatened,2014,2011-03-24 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
159,Cheimerius matsubarai,Vulnerable,2014,2009-12-04 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
160,Stenotomus chrysops,Near Threatened,2014,2011-05-26 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
161,Chrysoblephus laticeps,Near Threatened,2014,2009-12-02 00:00:00 UTC,Stable,Marine,,Global,Vertebrates,Ray-finned fishes
162,Acanthopagrus vagus,Vulnerable,2014,2009-12-04 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
163,Acanthopagrus chinshira,Near Threatened,2014,2009-12-03 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
164,Chrysoblephus cristiceps,Critically Endangered,2014,2009-12-02 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
165,Polysteganus praeorbitalis,Vulnerable,2014,2008-12-02 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
166,Chrysoblephus anglicus,Near Threatened,2014,2009-10-12 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
167,Acanthopagrus sivicolus,Vulnerable,2014,2009-12-04 00:00:00 UTC,Decreasing,Freshwater & Marine,,Global,Vertebrates,Ray-finned fishes
168,Lithognathus aureti,Near Threatened,2014,2009-12-02 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
169,Cymatoceps nasutus,Vulnerable,2014,2009-11-15 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
170,Polysteganus undulosus,Critically Endangered,2014,2009-12-01 00:00:00 UTC,Increasing,Marine,,Global,Vertebrates,Ray-finned fishes
171,Pachymetopon grande,Near Threatened,2014,2009-12-03 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
172,Rhabdosargus globiceps,Vulnerable,2014,2009-11-15 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
173,Sparodon durbanensis,Near Threatened,2014,2009-12-03 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
174,Argyrozona argyrozona,Near Threatened,2014,2009-12-02 00:00:00 UTC,Increasing,Marine,,Global,Vertebrates,Ray-finned fishes
175,Pagellus bogaraveo,Near Threatened,2014,2009-08-17 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
176,Pagellus bogaraveo,Near Threatened,2014,2009-08-17 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
177,Pagellus bogaraveo,Near Threatened,2014,2013-05-16 00:00:00 UTC,Decreasing,Marine,Palearctic,Europe,Vertebrates,Ray-finned fishes
178,Pagellus bogaraveo,Near Threatened,2014,2013-05-16 00:00:00 UTC,Decreasing,Marine,Palearctic,Europe,Vertebrates,Ray-finned fishes
179,Dentex dentex,Vulnerable,2014,2009-08-17 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
180,Dentex dentex,Vulnerable,2014,2009-08-17 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
181,Dentex dentex,Vulnerable,2014,2009-08-17 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
182,Dentex dentex,Vulnerable,2011,2007-12-11 00:00:00 UTC,Decreasing,Marine,,Mediterranean,Vertebrates,Ray-finned fishes
183,Dentex dentex,Vulnerable,2011,2007-12-11 00:00:00 UTC,Decreasing,Marine,,Mediterranean,Vertebrates,Ray-finned fishes
184,Dentex dentex,Vulnerable,2011,2007-12-11 00:00:00 UTC,Decreasing,Marine,,Mediterranean,Vertebrates,Ray-finned fishes
185,Dentex dentex,Vulnerable,2014,2013-03-20 00:00:00 UTC,Decreasing,Marine,Palearctic,Europe,Vertebrates,Ray-finned fishes
186,Dentex dentex,Vulnerable,2014,2013-03-20 00:00:00 UTC,Decreasing,Marine,Palearctic,Europe,Vertebrates,Ray-finned fishes
187,Dentex dentex,Vulnerable,2014,2013-03-20 00:00:00 UTC,Decreasing,Marine,Palearctic,Europe,Vertebrates,Ray-finned fishes
188,Petrus rupestris,Endangered,2014,2009-12-03 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
189,Chrysoblephus gibbiceps,Endangered,2014,2009-12-02 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
190,Phocarctos hookeri,Endangered,2015,2014-11-18 00:00:00 UTC,Decreasing,Terrestrial & Marine,Antarctic|Australasian,Global,Vertebrates,Mammals
191,Cyclemys atripons,Endangered,2021,2018-03-12 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Reptiles
192,Cyclemys enigmatica,Near Threatened,2021,2018-03-12 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Reptiles
193,Cyclemys gemeli,Near Threatened,2021,2018-03-13 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Reptiles
194,Cyclemys pulchristriata,Endangered,2021,2018-03-12 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Reptiles
195,Chitra vandijki,Critically Endangered,2021,2018-03-14 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Reptiles
196,Pelochelys signifera,Vulnerable,2018,2018-03-29 00:00:00 UTC,Decreasing,Terrestrial & Freshwater & Marine,Australasian,Global,Vertebrates,Reptiles
197,Albinaria confusa,Near Threatened,2017,2016-06-21 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
198,Gyralina ermonae,Vulnerable,2017,2016-09-22 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
199,Cryptella alegranzae,Critically Endangered,2017,2016-11-21 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
200,Zonites graecus,Endangered,2017,2016-02-27 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
201,Charpentieria spezialensis,Critically Endangered,2017,2016-05-15 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
202,Ferussacia valida,Near Threatened,2017,2016-11-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
203,Macedonica martae,Critically Endangered,2017,2015-12-15 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
204,Montenegrina apfelbecki,Near Threatened,2017,2016-06-19 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
205,Virpazaria backhuysi,Near Threatened,2017,2016-05-15 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
206,Zonites labiosus,Endangered,2017,2016-06-02 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
207,Albinaria vrondamasa,Vulnerable,2017,2016-06-25 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
208,Amphorella hypselia,Vulnerable,2017,2016-12-02 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
209,Retinella osoriensis,Endangered,2017,2016-11-20 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
210,Balcanodiscus beroni,Near Threatened,2017,2016-09-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
211,Limax aeolianus,Near Threatened,2017,2016-04-12 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
212,Carpathica elisabethae,Vulnerable,2017,2016-06-16 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
213,Lehmannia requienii,Near Threatened,2017,2017-03-16 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
214,Oxychilus fuscosus,Endangered,2017,2016-05-11 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
215,Mediterranea planospiroides,Near Threatened,2017,2016-07-03 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
216,Alopia subcosticollis,Near Threatened,2017,2016-06-09 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
217,Limax lachensis,Near Threatened,2017,2017-01-31 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
218,Delima pfeifferi,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
219,Zonites oertzeni,Endangered,2017,2016-06-02 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
220,Carinigera praecipua,Near Threatened,2017,2016-06-27 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
221,Oxychilus miceui,Near Threatened,2017,2016-11-28 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
222,Albinaria zilchi,Vulnerable,2017,2016-06-25 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
223,Medora armata,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
224,Tandonia piriniana,Near Threatened,2017,2016-05-22 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
225,Carinigera tantilla,Vulnerable,2017,2016-06-28 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
226,Lehmannia medioflagellata,Vulnerable,2017,2016-06-13 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
227,Albinaria solicola,Vulnerable,2017,2016-06-25 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
228,Medora stenostoma,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
229,Carinigera octava,Vulnerable,2017,2016-01-08 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
230,Carinigera pharsalica,Endangered,2017,2016-06-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
231,Montenegrina stankovici,Vulnerable,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
232,Carinigera superba,Vulnerable,2017,2016-06-28 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
233,Vermetum festinans,Critically Endangered,2017,2016-11-22 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
234,Cibinia nana,Vulnerable,2017,2016-06-16 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
235,Bulgarica pindica,Near Threatened,2017,2015-11-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
236,Medora hiltrudae,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
237,Charpentieria septemplicata,Near Threatened,2017,2016-06-01 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
238,Charpentieria grohmanniana,Endangered,2017,2016-06-03 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
239,Albinaria litoraria,Vulnerable,2017,2016-08-05 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
240,Carinigera liebegottae,Vulnerable,2017,2016-06-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
241,Doraegopis carinatus,Vulnerable,2017,2016-09-21 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
242,Geomalacus oliveirae,Near Threatened,2018,2017-10-12 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
243,Oxychilus canini,Near Threatened,2017,2016-06-18 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
244,Janulus pompylius,Critically Endangered,2017,2016-11-19 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
245,Idyla liebegottae,Vulnerable,2017,2016-06-28 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
246,Bulgarica urbanskii,Near Threatened,2017,2016-04-06 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
247,Sciocochlea collasi,Near Threatened,2017,2016-09-14 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
248,Carinigera pellucida,Endangered,2017,2016-04-08 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
249,Sphincterochila insularis,Endangered,2017,2016-03-02 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
250,Oxychilus lathyri,Near Threatened,2017,2017-03-15 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
251,Schistophallus oscari,Near Threatened,2017,2016-06-17 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
252,Bulgarica moellendorffi,Vulnerable,2017,2015-11-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
253,Gyralina pageti,Vulnerable,2017,2016-09-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
254,Limax dobrogicus,Vulnerable,2017,2016-06-14 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
255,Balea nitida,Near Threatened,2017,2016-11-21 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
256,Doraegopis euboeicus,Near Threatened,2017,2016-09-21 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
257,Bulgarica pavlovici,Near Threatened,2017,2016-02-03 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
258,Carinigera lophauchena,Endangered,2017,2016-04-07 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
259,Lindbergia gittenbergeri,Critically Endangered,2017,2016-11-30 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
260,Doraegopis boeoticus,Endangered,2017,2016-09-20 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
261,Balcanodiscus magnus,Near Threatened,2017,2016-09-20 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
262,Allaegopis subariedeli,Vulnerable,2017,2016-09-13 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
263,Tandonia pageti,Vulnerable,2017,2016-06-20 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Europe,Mollusks,Snails & slugs
264,Delima edmibrani,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
265,Atlantica gomerensis,Critically Endangered,2017,2016-11-16 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
266,Albinaria sublamellosa,Vulnerable,2017,2016-06-25 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
267,Macedonica slavica,Vulnerable,2017,2016-04-28 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
268,Delima pellucida,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
269,Arion iratii,Vulnerable,2017,2016-06-22 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
270,Aegopis spelaeus,Near Threatened,2017,2016-11-14 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
271,Vitrea zilchi,Endangered,2017,2016-11-30 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
272,Charpentieria tiberii,Near Threatened,2017,2016-05-16 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
273,Gyralina tarabosensis,Vulnerable,2017,2016-09-26 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
274,Alopia meschendorferi,Vulnerable,2017,2016-11-08 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
275,Graecophaedusa sperrlei,Vulnerable,2017,2016-01-20 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
276,Zonites messenicus,Endangered,2017,2016-02-27 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
277,Vitrea schneideri,Near Threatened,2017,2016-11-29 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
278,Delima helenae,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
279,Albinaria haessleini,Vulnerable,2017,2016-08-01 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
280,Amphorella tuberculata,Endangered,2017,2016-11-27 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
281,Delima hiltrudis,Near Threatened,2017,2016-06-19 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
282,Macedonica zilchi,Vulnerable,2017,2015-12-15 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
283,Macedonica guicciardii,Vulnerable,2017,2016-03-03 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
284,Arion baeticus,Near Threatened,2018,2017-10-20 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
285,Carinigera calabacensis,Vulnerable,2017,2016-06-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
286,Macedonica brabeneci,Vulnerable,2017,2015-12-04 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
287,Mediterranea pieperi,Vulnerable,2017,2016-08-30 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
288,Gyralina gjirokastrana,Near Threatened,2017,2016-09-26 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
289,Protoherilla mirabilis,Vulnerable,2017,2016-10-04 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
290,Klemmia sinistrorsa,Near Threatened,2017,2016-09-14 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
291,Oxychilus denatale,Near Threatened,2017,2016-05-02 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
292,Ferussacia submajor,Near Threatened,2017,2016-11-19 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
293,Zonites kobelti,Endangered,2017,2016-06-02 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
294,Sciocochlea nordsiecki,Near Threatened,2017,2016-09-15 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
295,Oxychilus obscuratus,Near Threatened,2017,2017-03-15 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
296,Carinigera leucorhaphe,Vulnerable,2017,2016-06-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
297,Oxychilus lagrecai,Near Threatened,2017,2016-07-03 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
298,Klemmia magnicosta,Near Threatened,2017,2016-09-14 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
299,Janulus stephanophorus,Vulnerable,2017,2016-12-02 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
300,Albinaria thiesseae,Vulnerable,2017,2016-06-25 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
301,Agathylla strigillata,Near Threatened,2017,2016-11-18 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
302,Gyralina tsatsae,Vulnerable,2017,2016-09-22 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
303,Hypnophila girottii,Vulnerable,2017,2016-06-19 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
304,Doraegopis subaii,Vulnerable,2017,2016-09-21 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
305,Isabellaria parnassia,Near Threatened,2017,2016-11-23 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
306,Euxinella radikae,Near Threatened,2017,2015-12-10 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
307,Macedonica hartmuti,Near Threatened,2017,2015-12-15 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
308,Vitrea spelaea,Endangered,2017,2016-11-29 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
309,Oxychilus nortoni,Near Threatened,2017,2016-05-02 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
310,Hypnophila emiliana,Vulnerable,2017,2016-06-16 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
311,Charpentieria eminens,Endangered,2017,2016-05-16 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
312,Cecilioides clessini,Near Threatened,2017,2016-11-01 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
313,Agathylla viperina,Near Threatened,2017,2016-11-18 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
314,Hypnophila malagana,Near Threatened,2017,2016-05-14 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Europe,Mollusks,Snails & slugs
315,Zonites euboeicus,Endangered,2017,2016-06-02 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
316,Charpentieria leucophryna,Endangered,2017,2016-05-15 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
317,Zonites algirus,Vulnerable,2017,2017-10-11 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
318,Limax vizzavonensis,Near Threatened,2017,2017-03-15 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
319,Cryptella famarae,Vulnerable,2017,2016-11-21 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
