,scientific_name,red_list_category,year_published,assessment_date,population_trend,systems,region,habitat,phylum_name,class_name
17969,Fontitrygon margaritella,Near Threatened,2021,2020-08-04 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17970,Narcine lingula,Vulnerable,2020,2020-05-06 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17971,Okamejei hollandi,Vulnerable,2020,2020-05-06 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17972,Maculabatis pastinacoides,Endangered,2020,2020-05-20 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17973,Urotrygon reticulata,Critically Endangered,2020,2020-01-24 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17974,Amblyraja radiata,Vulnerable,2020,2019-07-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17975,Paragaleus tengi,Endangered,2020,2020-05-06 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17976,Urogymnus lobistoma,Endangered,2020,2020-05-20 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17977,Orbiraja powelli,Near Threatened,2020,2020-05-05 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17978,Acroteriobatus leucospilus,Endangered,2019,2018-04-25 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17979,Chiloscyllium hasselti,Endangered,2020,2020-05-28 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17980,Narcine maculata,Vulnerable,2020,2020-05-05 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17981,Torpedo bauchotae,Endangered,2021,2020-08-04 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17982,Lamiopsis temminckii,Endangered,2021,2020-05-20 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17983,Mustelus widodoi,Vulnerable,2021,2020-05-12 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17984,Rhinoraja longicauda,Near Threatened,2020,2019-08-30 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17985,Hemitrygon sinensis,Endangered,2020,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17986,Raja straeleni,Near Threatened,2021,2020-08-04 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17987,Platyrhina sinensis,Endangered,2021,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17988,Cephaloscyllium silasi,Critically Endangered,2020,2019-11-19 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17989,Pateobatis hortlei,Near Threatened,2021,2021-02-02 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17990,Narke dipterygia,Vulnerable,2021,2020-11-02 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17991,Tetronarce formosa,Near Threatened,2020,2019-09-02 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17992,Bathyraja smirnovi,Near Threatened,2020,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17993,Chiloscyllium burmensis,Vulnerable,2020,2020-05-28 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17994,Hemitrygon laevigata,Vulnerable,2020,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17995,Hypanus rudis,Critically Endangered,2021,2020-08-04 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17996,Himantura undulata,Endangered,2020,2020-05-06 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17997,Benthobatis yangi,Vulnerable,2020,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17998,Gymnura japonica,Vulnerable,2021,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
17999,Leucoraja ocellata,Endangered,2020,2019-06-19 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18000,Mustelus manazo,Endangered,2020,2020-05-06 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global,CHORDATA,CHONDRICHTHYES
18001,Okamejei acutispina,Vulnerable,2021,2019-08-27 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18002,Paragaleus leucolomatus,Vulnerable,2020,2019-08-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18003,Dasyatis chrysonota,Near Threatened,2020,2019-08-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18004,Halaelurus maculosus,Near Threatened,2020,2020-05-06 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18005,Okamejei kenojei,Vulnerable,2021,2019-08-27 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18006,Holohalaelurus favus,Endangered,2020,2019-08-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18007,Bathyraja irrasa,Vulnerable,2020,2019-11-20 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18008,Rhizoprionodon longurio,Vulnerable,2020,2019-02-07 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18009,Haploblepharus kistnasamyi,Vulnerable,2019,2018-04-25 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18010,Beringraja pulchra,Endangered,2020,2019-08-28 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18011,Holohalaelurus punctatus,Endangered,2020,2019-08-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18012,Rhinobatos lionotus,Critically Endangered,2021,2019-05-13 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18013,Cirrhoscyllium formosanum,Vulnerable,2020,2019-08-28 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18014,Halaelurus buergeri,Endangered,2020,2020-05-06 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18015,Leucoraja leucosticta,Near Threatened,2021,2020-08-04 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18016,Urotrygon aspidura,Near Threatened,2020,2020-02-24 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18017,Himantura uarnak,Endangered,2021,2020-11-27 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18018,Rostroraja equatorialis,Vulnerable,2020,2019-02-06 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18019,Bathyraja trachouros,Near Threatened,2020,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18020,Paragaleus pectoralis,Endangered,2021,2020-08-04 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18021,Mustelus griseus,Endangered,2020,2019-08-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18022,Narcine entemedor,Vulnerable,2020,2019-02-07 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18023,Fluvitrygon kittipongi,Endangered,2021,2021-01-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,CHONDRICHTHYES
18024,Cephaloscyllium umbratile,Near Threatened,2021,2019-08-28 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18025,Okamejei schmidti,Vulnerable,2021,2019-08-27 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18026,Urotrygon munda,Near Threatened,2020,2020-02-24 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18027,Proscyllium habereri,Vulnerable,2020,2019-08-30 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18028,Okamejei boesemani,Vulnerable,2020,2019-09-02 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18029,Dipturus macrocauda,Near Threatened,2021,2019-08-28 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18030,Centroscyllium excelsum,Near Threatened,2021,2019-08-28 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18031,Hemitrygon navarrae,Vulnerable,2020,2020-04-29 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18032,Temera hardwickii,Vulnerable,2021,2020-10-31 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18033,Squalus acutipinnis,Near Threatened,2020,2019-08-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18034,Heteronarce garmani,Near Threatened,2020,2019-08-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18035,Urotrygon nana,Near Threatened,2020,2020-02-24 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18036,Dasyatis marmorata,Near Threatened,2021,2020-08-04 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18037,Gymnura marmorata,Near Threatened,2020,2019-02-07 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18038,Gymnura crebripunctata,Near Threatened,2020,2019-02-08 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18039,Pastinachus ater,Vulnerable,2021,2020-05-19 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18040,Raja ocellifera,Endangered,2020,2019-08-01 00:00:00 UTC,Decreasing,Marine,,Global,CHORDATA,CHONDRICHTHYES
18041,Walckenaeria grandis,Vulnerable,2021,2018-05-28 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
18042,Pseudoblothrus oromii,Critically Endangered,2020,2018-03-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
18043,Pseudoblothrus vulcanus,Endangered,2021,2018-03-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
18064,Macarorchestia martini,Critically Endangered,2020,2018-03-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,MALACOSTRACA
18065,Cryptorchestia chevreuxi,Vulnerable,2021,2018-03-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,MALACOSTRACA
18066,Paraclaravis geoffroyi,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AVES
18067,Asaccus caudivolvulus,Critically Endangered,2021,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global,CHORDATA,REPTILIA
18068,Abavorana nazgul,Critically Endangered,2021,2018-01-15 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
18069,Ansonia smeagol,Vulnerable,2018,2018-01-15 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
18070,Ansonia phuketensis,Endangered,2021,2020-07-22 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
18071,Ansonia pilokensis,Endangered,2022,2020-07-22 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
18072,Limnonectes quangninhensis,Vulnerable,2021,2020-08-19 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
18073,Pristimantis muranunka,Endangered,2022,2021-03-15 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18074,Pristimantis albujai,Endangered,2022,2020-11-10 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18075,Pristimantis churuwiai,Vulnerable,2022,2021-02-23 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18076,Pristimantis sambalan,Critically Endangered,2022,2021-03-15 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18077,Pristimantis saturninoi,Critically Endangered,2022,2021-03-15 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18078,Pristimantis bounides,Endangered,2018,2017-12-09 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18079,Pristimantis yantzaza,Endangered,2022,2020-11-13 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18080,Quilticohyla zoque,Endangered,2020,2019-10-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
18081,Sachatamia electrops,Endangered,2019,2018-10-10 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
18082,Nymphargus caucanus,Endangered,2019,2018-06-28 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
18083,Phrynopus inti,Endangered,2018,2018-03-08 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18084,Nasikabatrachus bhupathi,Critically Endangered,2022,2021-04-09 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
18085,Charadrahyla esperancensis,Vulnerable,2020,2019-10-21 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
18086,Hypogeophis brevis,Endangered,2018,2012-12-11 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global,CHORDATA,AMPHIBIA
18087,Anomaloglossus blanci,Endangered,2019,2018-02-22 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
18088,Anomaloglossus dewynteri,Critically Endangered,2019,2018-02-22 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
18089,Ctenosaura bakeri,Critically Endangered,2018,2018-02-04 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
18100,Haliaeetus vociferoides,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical,Global,CHORDATA,AVES
18101,Centropus steerii,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AVES
18102,Otus feae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global,CHORDATA,AVES
18103,Aphrastura masafuerae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AVES
18104,Nisaetus floris,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global,CHORDATA,AVES
18105,Prioniturus verticalis,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AVES
18106,Gallicolumba platenae,Critically Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AVES
18107,Acrocephalus hiwae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Oceanian,Global,CHORDATA,AVES
18109,Liocichla bugunorum,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AVES
18110,Dendrocopos noguchii,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global,CHORDATA,AVES
18113,Rhabdotorrhinus waldeni,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AVES
18114,Corvus unicolor,Critically Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global,CHORDATA,AVES
18116,Cyrtodactylus gialaiensis,Critically Endangered,2018,2017-03-12 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,CHORDATA,REPTILIA
18117,Rhodonessa caryophyllacea,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AVES
18118,Alcedo euryzona,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AVES
18119,Zosterops chloronothos,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global,CHORDATA,AVES
18120,Hemignathus hanapepe,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Unknown,Terrestrial,Oceanian,Global,CHORDATA,AVES
18121,Psophia obscura,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AVES
18122,Albinaria coa,Vulnerable,2018,2018-02-26 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Europe,MOLLUSCA,GASTROPODA
18123,Chersobius solus,Vulnerable,2018,1996-08-01 00:00:00 UTC,,Terrestrial,Afrotropical,Global,CHORDATA,REPTILIA
18124,Cynisca schaeferi,Endangered,2021,2019-10-21 00:00:00 UTC,Unknown,Terrestrial,Afrotropical,Global,CHORDATA,REPTILIA
18125,Oryzias asinua,Endangered,2019,2018-10-01 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global,CHORDATA,ACTINOPTERYGII
18126,Oryzias soerotoi,Critically Endangered,2019,2018-11-16 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Australasian,Global,CHORDATA,ACTINOPTERYGII
18130,Ancistrus trinitatis,Near Threatened,2021,2020-04-17 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18131,Cubanichthys pengelleyi,Endangered,2021,2020-04-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18132,Gambusia beebei,Critically Endangered,2021,2020-04-21 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18133,Gambusia melapleura,Vulnerable,2021,2020-04-24 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18134,Gambusia pseudopunctata,Endangered,2021,2020-04-24 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18135,Gambusia wrayi,Near Threatened,2021,2020-04-28 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18136,Gambusia xanthosoma,Endangered,2021,2020-04-29 00:00:00 UTC,Unknown,Freshwater (=Inland waters)|Marine,Neotropical,Global,CHORDATA,ACTINOPTERYGII
18137,Craugastor saltator,Endangered,2020,2019-10-22 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
18138,Limia caymanensis,Near Threatened,2021,2020-05-06 00:00:00 UTC,Unknown,Freshwater (=Inland waters)|Marine,Neotropical,Global,CHORDATA,ACTINOPTERYGII
18139,Poecilia dominicensis,Near Threatened,2021,2020-05-07 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18140,Poecilia elegans,Near Threatened,2021,2020-05-07 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18141,Limia fuscomaculata,Critically Endangered,2021,2020-05-08 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18142,Limia garnieri,Critically Endangered,2021,2020-05-29 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18143,Limia grossidens,Critically Endangered,2021,2020-06-02 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18144,Limia immaculata,Critically Endangered,2021,2020-06-02 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18145,Limia melanogaster,Near Threatened,2021,2020-05-11 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18146,Limia miragoanensis,Critically Endangered,2021,2020-06-02 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18147,Limia nigrofasciata,Critically Endangered,2021,2020-06-02 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18148,Limia ornata,Critically Endangered,2021,2020-06-02 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18149,Limia rivasi,Critically Endangered,2021,2020-05-19 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18150,Limia sulphurophila,Critically Endangered,2021,2020-05-20 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18151,Limia versicolor,Vulnerable,2021,2020-05-21 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18152,Limia yaguajali,Endangered,2021,2020-05-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18153,Limia zonata,Near Threatened,2021,2020-05-26 00:00:00 UTC,Stable,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18154,Lucifuga dentata,Endangered,2021,2020-01-29 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18155,Nandopsis ramsdeni,Endangered,2021,2020-04-06 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18156,Quintana atrizona,Critically Endangered,2021,2020-06-21 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18157,Rivulus berovidesi,Endangered,2021,2020-05-28 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18158,Rivulus roloffi,Near Threatened,2021,2020-05-29 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18159,Hemibrycon taeniurus,Near Threatened,2021,2020-04-01 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18160,Hyphessobrycon axelrodi,Near Threatened,2021,2020-04-02 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18161,Marosatherina ladigesi,Vulnerable,2019,2019-07-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global,CHORDATA,ACTINOPTERYGII
18162,Notropis cumingii,Near Threatened,2019,2018-03-05 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Neotropical,Global,CHORDATA,ACTINOPTERYGII
18163,Oxypogon cyanolaemus,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AVES
18164,Acicula miaphene,Near Threatened,2018,2018-03-09 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,MOLLUSCA,GASTROPODA
18165,Platyla feheri,Near Threatened,2018,2018-03-09 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,MOLLUSCA,GASTROPODA
18166,Eriocnemis isabellae,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,AVES
18167,Etheostoma segrex,Critically Endangered,2019,2018-08-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global,CHORDATA,ACTINOPTERYGII
18168,Hemiphyllodactylus hongkongensis,Near Threatened,2021,2018-05-08 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,CHORDATA,REPTILIA
18169,Tor putitora,Endangered,2018,2018-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan|Palearctic,Global,CHORDATA,ACTINOPTERYGII
18170,Tor barakae,Near Threatened,2018,2018-07-27 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,ACTINOPTERYGII
18171,Tor sinensis,Vulnerable,2018,2018-04-20 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,ACTINOPTERYGII
18172,Tor ater,Near Threatened,2018,2018-07-27 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,ACTINOPTERYGII
